Source,Label,Weight,Target
Cyprus,Black September,3,People's Republic of the Congo
Cyprus,Black September,3,Portugal
Cyprus,Black September,3,Spain
Cyprus,Black September,3,Sudan
Cyprus,Black September,3,Switzerland
Cyprus,Black September,3,Thailand
Cyprus,Black September,3,United Kingdom
Cyprus,Black September,3,United States
Cyprus,Black September,3,Uruguay
Cyprus,Black September,3,West Germany (FRG)
Cyprus,Black September,3,Zaire
Cyprus,Palestinians,2,Egypt
Cyprus,Palestinians,2,France
Cyprus,Palestinians,2,India
Cyprus,Palestinians,2,Israel
Cyprus,Palestinians,2,Italy
Cyprus,Palestinians,2,Jordan
Cyprus,Palestinians,2,Kuwait
Cyprus,Palestinians,2,Lebanon
Cyprus,Palestinians,2,Pakistan
Cyprus,Palestinians,2,Paraguay
Cyprus,Palestinians,2,Qatar
Cyprus,Palestinians,2,South Yemen
Cyprus,Palestinians,2,Spain
Cyprus,Palestinians,2,Syria
Cyprus,Palestinians,2,Turkey
Cyprus,Palestinians,2,United Arab Emirates
Cyprus,Palestinians,2,United Kingdom
Cyprus,Palestinians,2,United States
Cyprus,Palestinians,2,West Bank and Gaza Strip
Cyprus,Palestinians,2,West Germany (FRG)
Czech Republic,Neo-Nazi extremists,3,Czechoslovakia
Czech Republic,Neo-Nazi extremists,3,East Germany (GDR)
Czech Republic,Neo-Nazi extremists,3,France
Czech Republic,Neo-Nazi extremists,3,Germany
Czech Republic,Neo-Nazi extremists,3,Italy
Czech Republic,Neo-Nazi extremists,3,Netherlands
Czech Republic,Neo-Nazi extremists,3,Norway
Czech Republic,Neo-Nazi extremists,3,Poland
Czech Republic,Neo-Nazi extremists,3,Portugal
Czech Republic,Neo-Nazi extremists,3,Russia
Czech Republic,Neo-Nazi extremists,3,Slovak Republic
Czech Republic,Neo-Nazi extremists,3,Spain
Czech Republic,Neo-Nazi extremists,3,Sweden
Czech Republic,Neo-Nazi extremists,3,United Kingdom
Czech Republic,Neo-Nazi extremists,3,United States
Czech Republic,Neo-Nazi extremists,3,West Germany (FRG)
Czech Republic,Neo-Nazi extremists,3,Yugoslavia
Czechoslovakia,Neo-Nazi extremists,1,East Germany (GDR)
Czechoslovakia,Neo-Nazi extremists,1,France
Czechoslovakia,Neo-Nazi extremists,1,Germany
Czechoslovakia,Neo-Nazi extremists,1,Italy
Czechoslovakia,Neo-Nazi extremists,1,Netherlands
Czechoslovakia,Neo-Nazi extremists,1,Norway
Czechoslovakia,Neo-Nazi extremists,1,Poland
Czechoslovakia,Neo-Nazi extremists,1,Portugal
Czechoslovakia,Neo-Nazi extremists,1,Russia
Czechoslovakia,Neo-Nazi extremists,1,Slovak Republic
Czechoslovakia,Neo-Nazi extremists,1,Spain
Czechoslovakia,Neo-Nazi extremists,1,Sweden
Czechoslovakia,Neo-Nazi extremists,1,United Kingdom
Czechoslovakia,Neo-Nazi extremists,1,United States
Czechoslovakia,Neo-Nazi extremists,1,West Germany (FRG)
Czechoslovakia,Neo-Nazi extremists,1,Yugoslavia
Democratic Republic of the Congo,Gunmen,4,El Salvador
Democratic Republic of the Congo,Gunmen,4,Georgia
Democratic Republic of the Congo,Gunmen,4,Guatemala
Democratic Republic of the Congo,Gunmen,4,Guyana
Democratic Republic of the Congo,Gunmen,4,Haiti
Democratic Republic of the Congo,Gunmen,4,Honduras
Democratic Republic of the Congo,Gunmen,4,India
Democratic Republic of the Congo,Gunmen,4,Indonesia
Democratic Republic of the Congo,Gunmen,4,Iraq
Democratic Republic of the Congo,Gunmen,4,Israel
Democratic Republic of the Congo,Gunmen,4,Jamaica
Democratic Republic of the Congo,Gunmen,4,Kazakhstan
Democratic Republic of the Congo,Gunmen,4,Kosovo
Democratic Republic of the Congo,Gunmen,4,Laos
Democratic Republic of the Congo,Gunmen,4,Lebanon
Democratic Republic of the Congo,Gunmen,4,Mexico
Democratic Republic of the Congo,Gunmen,4,Mozambique
Democratic Republic of the Congo,Gunmen,4,Nicaragua
Democratic Republic of the Congo,Gunmen,4,Nigeria
Democratic Republic of the Congo,Gunmen,4,Pakistan
Democratic Republic of the Congo,Gunmen,4,Philippines
Democratic Republic of the Congo,Gunmen,4,Russia
Democratic Republic of the Congo,Gunmen,4,Somalia
Democratic Republic of the Congo,Gunmen,4,South Africa
Democratic Republic of the Congo,Gunmen,4,Sri Lanka
Democratic Republic of the Congo,Gunmen,4,Sudan
Democratic Republic of the Congo,Gunmen,4,Syria
Democratic Republic of the Congo,Gunmen,4,Tajikistan
Democratic Republic of the Congo,Gunmen,4,Tanzania
Democratic Republic of the Congo,Gunmen,4,Thailand
Democratic Republic of the Congo,Gunmen,4,Turkey
Democratic Republic of the Congo,Gunmen,4,Turkmenistan
Democratic Republic of the Congo,Gunmen,4,Ukraine
Democratic Republic of the Congo,Gunmen,4,West Bank and Gaza Strip
Democratic Republic of the Congo,Gunmen,4,Yemen
Democratic Republic of the Congo,Gunmen,4,Yugoslavia
Democratic Republic of the Congo,Gunmen,4,Zimbabwe
Denmark,Jihadi-inspired extremists,4,Finland
Denmark,Jihadi-inspired extremists,4,France
Denmark,Jihadi-inspired extremists,4,Germany
Denmark,Jihadi-inspired extremists,4,Indonesia
Denmark,Jihadi-inspired extremists,4,Italy
Denmark,Jihadi-inspired extremists,4,Jordan
Denmark,Jihadi-inspired extremists,4,Kuwait
Denmark,Jihadi-inspired extremists,4,Kyrgyzstan
Denmark,Jihadi-inspired extremists,4,Malaysia
Denmark,Jihadi-inspired extremists,4,Morocco
Denmark,Jihadi-inspired extremists,4,Norway
Denmark,Jihadi-inspired extremists,4,Philippines
Denmark,Jihadi-inspired extremists,4,Russia
Denmark,Jihadi-inspired extremists,4,South Africa
Denmark,Jihadi-inspired extremists,4,Sweden
Denmark,Jihadi-inspired extremists,4,Tajikistan
Denmark,Jihadi-inspired extremists,4,Thailand
Denmark,Jihadi-inspired extremists,4,Tunisia
Denmark,Jihadi-inspired extremists,4,United Kingdom
Denmark,Jihadi-inspired extremists,4,United States
East Germany (GDR),Neo-Nazi extremists,2,France
East Germany (GDR),Neo-Nazi extremists,2,Germany
East Germany (GDR),Neo-Nazi extremists,2,Italy
East Germany (GDR),Neo-Nazi extremists,2,Netherlands
East Germany (GDR),Neo-Nazi extremists,2,Norway
East Germany (GDR),Neo-Nazi extremists,2,Poland
East Germany (GDR),Neo-Nazi extremists,2,Portugal
East Germany (GDR),Neo-Nazi extremists,2,Russia
East Germany (GDR),Neo-Nazi extremists,2,Slovak Republic
East Germany (GDR),Neo-Nazi extremists,2,Spain
East Germany (GDR),Neo-Nazi extremists,2,Sweden
East Germany (GDR),Neo-Nazi extremists,2,United Kingdom
East Germany (GDR),Neo-Nazi extremists,2,United States
East Germany (GDR),Neo-Nazi extremists,2,West Germany (FRG)
East Germany (GDR),Neo-Nazi extremists,2,Yugoslavia
Egypt,Black September,1,France
Egypt,Black September,1,Greece
Egypt,Black September,1,Israel
Egypt,Black September,1,Italy
Egypt,Black September,1,Jordan
Egypt,Black September,1,Kuwait
Egypt,Black September,1,Lebanon
Egypt,Black September,1,Netherlands
Egypt,Black September,1,People's Republic of the Congo
Egypt,Black September,1,Portugal
Egypt,Black September,1,Spain
Egypt,Black September,1,Sudan
Egypt,Black September,1,Switzerland
Egypt,Black September,1,Thailand
Egypt,Black September,1,United Kingdom
Egypt,Black September,1,United States
Egypt,Black September,1,Uruguay
Egypt,Black September,1,West Germany (FRG)
Egypt,Black September,1,Zaire
Egypt,Islamic State of Iraq and the Levant ISIL,3,France
Egypt,Islamic State of Iraq and the Levant ISIL,3,Georgia
Egypt,Islamic State of Iraq and the Levant ISIL,3,Germany
Egypt,Islamic State of Iraq and the Levant ISIL,3,Indonesia
Egypt,Islamic State of Iraq and the Levant ISIL,3,Iran
Egypt,Islamic State of Iraq and the Levant ISIL,3,Iraq
Egypt,Islamic State of Iraq and the Levant ISIL,3,Israel
Egypt,Islamic State of Iraq and the Levant ISIL,3,Jordan
Egypt,Islamic State of Iraq and the Levant ISIL,3,Kyrgyzstan
Egypt,Islamic State of Iraq and the Levant ISIL,3,Lebanon
Egypt,Islamic State of Iraq and the Levant ISIL,3,Libya
Egypt,Islamic State of Iraq and the Levant ISIL,3,Malaysia
Egypt,Islamic State of Iraq and the Levant ISIL,3,Philippines
Egypt,Islamic State of Iraq and the Levant ISIL,3,Russia
Egypt,Islamic State of Iraq and the Levant ISIL,3,Saudi Arabia
Egypt,Islamic State of Iraq and the Levant ISIL,3,Somalia
Egypt,Islamic State of Iraq and the Levant ISIL,3,Syria
Egypt,Islamic State of Iraq and the Levant ISIL,3,Tajikistan
Egypt,Islamic State of Iraq and the Levant ISIL,3,Tunisia
Egypt,Islamic State of Iraq and the Levant ISIL,3,Turkey
Egypt,Islamic State of Iraq and the Levant ISIL,3,United Kingdom
Egypt,Islamic State of Iraq and the Levant ISIL,3,West Bank and Gaza Strip
Egypt,Islamic State of Iraq and the Levant ISIL,3,Yemen
Egypt,Muslim extremists,105,France
Egypt,Muslim extremists,105,Germany
Egypt,Muslim extremists,105,Greece
Egypt,Muslim extremists,105,India
Egypt,Muslim extremists,105,Indonesia
Egypt,Muslim extremists,105,Iran
Egypt,Muslim extremists,105,Iraq
Egypt,Muslim extremists,105,Israel
Egypt,Muslim extremists,105,Jordan
Egypt,Muslim extremists,105,Kazakhstan
Egypt,Muslim extremists,105,Kenya
Egypt,Muslim extremists,105,Kuwait
Egypt,Muslim extremists,105,Kyrgyzstan
Egypt,Muslim extremists,105,Lebanon
Egypt,Muslim extremists,105,Libya
Egypt,Muslim extremists,105,Maldives
Egypt,Muslim extremists,105,Mali
Egypt,Muslim extremists,105,Mozambique
Egypt,Muslim extremists,105,Myanmar
Egypt,Muslim extremists,105,Netherlands
Egypt,Muslim extremists,105,Niger
Egypt,Muslim extremists,105,Nigeria
Egypt,Muslim extremists,105,Pakistan
Egypt,Muslim extremists,105,Philippines
Egypt,Muslim extremists,105,Russia
Egypt,Muslim extremists,105,Saudi Arabia
Egypt,Muslim extremists,105,Somalia
Egypt,Muslim extremists,105,South Africa
Egypt,Muslim extremists,105,Spain
Egypt,Muslim extremists,105,Sri Lanka
Egypt,Muslim extremists,105,Sudan
Egypt,Muslim extremists,105,Switzerland
Egypt,Muslim extremists,105,Syria
Egypt,Muslim extremists,105,Tanzania
Egypt,Muslim extremists,105,Thailand
Egypt,Muslim extremists,105,Tunisia
Egypt,Muslim extremists,105,Turkey
Egypt,Muslim extremists,105,Ukraine
Egypt,Muslim extremists,105,United Kingdom
Egypt,Muslim extremists,105,United States
Egypt,Muslim extremists,105,West Bank and Gaza Strip
Egypt,Muslim extremists,105,Yemen
Egypt,Palestinians,2,France
Egypt,Palestinians,2,India
Egypt,Palestinians,2,Israel
Egypt,Palestinians,2,Italy
Egypt,Palestinians,2,Jordan
Egypt,Palestinians,2,Kuwait
Egypt,Palestinians,2,Lebanon
Egypt,Palestinians,2,Pakistan
Egypt,Palestinians,2,Paraguay
Egypt,Palestinians,2,Qatar
Egypt,Palestinians,2,South Yemen
Egypt,Palestinians,2,Spain
Egypt,Palestinians,2,Syria
Egypt,Palestinians,2,Turkey
Egypt,Palestinians,2,United Arab Emirates
Egypt,Palestinians,2,United Kingdom
Egypt,Palestinians,2,United States
Egypt,Palestinians,2,West Bank and Gaza Strip
Egypt,Palestinians,2,West Germany (FRG)
El Salvador,Gunmen,1,Georgia
El Salvador,Gunmen,1,Guatemala
El Salvador,Gunmen,1,Guyana
El Salvador,Gunmen,1,Haiti
El Salvador,Gunmen,1,Honduras
El Salvador,Gunmen,1,India
El Salvador,Gunmen,1,Indonesia
El Salvador,Gunmen,1,Iraq
El Salvador,Gunmen,1,Israel
El Salvador,Gunmen,1,Jamaica
El Salvador,Gunmen,1,Kazakhstan
El Salvador,Gunmen,1,Kosovo
El Salvador,Gunmen,1,Laos
El Salvador,Gunmen,1,Lebanon
El Salvador,Gunmen,1,Mexico
El Salvador,Gunmen,1,Mozambique
El Salvador,Gunmen,1,Nicaragua
El Salvador,Gunmen,1,Nigeria
El Salvador,Gunmen,1,Pakistan
El Salvador,Gunmen,1,Philippines
El Salvador,Gunmen,1,Russia
El Salvador,Gunmen,1,Somalia
El Salvador,Gunmen,1,South Africa
El Salvador,Gunmen,1,Sri Lanka
El Salvador,Gunmen,1,Sudan
El Salvador,Gunmen,1,Syria
El Salvador,Gunmen,1,Tajikistan
El Salvador,Gunmen,1,Tanzania
El Salvador,Gunmen,1,Thailand
El Salvador,Gunmen,1,Turkey
El Salvador,Gunmen,1,Turkmenistan
El Salvador,Gunmen,1,Ukraine
El Salvador,Gunmen,1,West Bank and Gaza Strip
El Salvador,Gunmen,1,Yemen
El Salvador,Gunmen,1,Yugoslavia
El Salvador,Gunmen,1,Zimbabwe
El Salvador,Right-wing extremists,3,France
El Salvador,Right-wing extremists,3,Germany
El Salvador,Right-wing extremists,3,India
El Salvador,Right-wing extremists,3,Italy
El Salvador,Right-wing extremists,3,Jamaica
El Salvador,Right-wing extremists,3,Japan
El Salvador,Right-wing extremists,3,Netherlands
El Salvador,Right-wing extremists,3,Nicaragua
El Salvador,Right-wing extremists,3,Norway
El Salvador,Right-wing extremists,3,Russia
El Salvador,Right-wing extremists,3,Slovak Republic
El Salvador,Right-wing extremists,3,South Africa
El Salvador,Right-wing extremists,3,Spain
El Salvador,Right-wing extremists,3,United States
El Salvador,Right-wing extremists,3,Venezuela
El Salvador,Right-wing extremists,3,West Germany (FRG)
El Salvador,Right-wing extremists,3,Zimbabwe
Finland,Jihadi-inspired extremists,1,France
Finland,Jihadi-inspired extremists,1,Germany
Finland,Jihadi-inspired extremists,1,Indonesia
Finland,Jihadi-inspired extremists,1,Italy
Finland,Jihadi-inspired extremists,1,Jordan
Finland,Jihadi-inspired extremists,1,Kuwait
Finland,Jihadi-inspired extremists,1,Kyrgyzstan
Finland,Jihadi-inspired extremists,1,Malaysia
Finland,Jihadi-inspired extremists,1,Morocco
Finland,Jihadi-inspired extremists,1,Norway
Finland,Jihadi-inspired extremists,1,Philippines
Finland,Jihadi-inspired extremists,1,Russia
Finland,Jihadi-inspired extremists,1,South Africa
Finland,Jihadi-inspired extremists,1,Sweden
Finland,Jihadi-inspired extremists,1,Tajikistan
Finland,Jihadi-inspired extremists,1,Thailand
Finland,Jihadi-inspired extremists,1,Tunisia
Finland,Jihadi-inspired extremists,1,United Kingdom
Finland,Jihadi-inspired extremists,1,United States
France,Black September,4,Greece
France,Black September,4,Israel
France,Black September,4,Italy
France,Black September,4,Jordan
France,Black September,4,Kuwait
France,Black September,4,Lebanon
France,Black September,4,Netherlands
France,Black September,4,People's Republic of the Congo
France,Black September,4,Portugal
France,Black September,4,Spain
France,Black September,4,Sudan
France,Black September,4,Switzerland
France,Black September,4,Thailand
France,Black September,4,United Kingdom
France,Black September,4,United States
France,Black September,4,Uruguay
France,Black September,4,West Germany (FRG)
France,Black September,4,Zaire
France,Islamic State of Iraq and the Levant ISIL,9,Georgia
France,Islamic State of Iraq and the Levant ISIL,9,Germany
France,Islamic State of Iraq and the Levant ISIL,9,Indonesia
France,Islamic State of Iraq and the Levant ISIL,9,Iran
France,Islamic State of Iraq and the Levant ISIL,9,Iraq
France,Islamic State of Iraq and the Levant ISIL,9,Israel
France,Islamic State of Iraq and the Levant ISIL,9,Jordan
France,Islamic State of Iraq and the Levant ISIL,9,Kyrgyzstan
France,Islamic State of Iraq and the Levant ISIL,9,Lebanon
France,Islamic State of Iraq and the Levant ISIL,9,Libya
France,Islamic State of Iraq and the Levant ISIL,9,Malaysia
France,Islamic State of Iraq and the Levant ISIL,9,Philippines
France,Islamic State of Iraq and the Levant ISIL,9,Russia
France,Islamic State of Iraq and the Levant ISIL,9,Saudi Arabia
France,Islamic State of Iraq and the Levant ISIL,9,Somalia
France,Islamic State of Iraq and the Levant ISIL,9,Syria
France,Islamic State of Iraq and the Levant ISIL,9,Tajikistan
France,Islamic State of Iraq and the Levant ISIL,9,Tunisia
France,Islamic State of Iraq and the Levant ISIL,9,Turkey
France,Islamic State of Iraq and the Levant ISIL,9,United Kingdom
France,Islamic State of Iraq and the Levant ISIL,9,West Bank and Gaza Strip
France,Islamic State of Iraq and the Levant ISIL,9,Yemen
France,Jihadi-inspired extremists,26,Germany
France,Jihadi-inspired extremists,26,Indonesia
France,Jihadi-inspired extremists,26,Italy
France,Jihadi-inspired extremists,26,Jordan
France,Jihadi-inspired extremists,26,Kuwait
France,Jihadi-inspired extremists,26,Kyrgyzstan
France,Jihadi-inspired extremists,26,Malaysia
France,Jihadi-inspired extremists,26,Morocco
France,Jihadi-inspired extremists,26,Norway
France,Jihadi-inspired extremists,26,Philippines
France,Jihadi-inspired extremists,26,Russia
France,Jihadi-inspired extremists,26,South Africa
France,Jihadi-inspired extremists,26,Sweden
France,Jihadi-inspired extremists,26,Tajikistan
France,Jihadi-inspired extremists,26,Thailand
France,Jihadi-inspired extremists,26,Tunisia
France,Jihadi-inspired extremists,26,United Kingdom
France,Jihadi-inspired extremists,26,United States
France,Muslim extremists,12,Germany
France,Muslim extremists,12,Greece
France,Muslim extremists,12,India
France,Muslim extremists,12,Indonesia
France,Muslim extremists,12,Iran
France,Muslim extremists,12,Iraq
France,Muslim extremists,12,Israel
France,Muslim extremists,12,Jordan
France,Muslim extremists,12,Kazakhstan
France,Muslim extremists,12,Kenya
France,Muslim extremists,12,Kuwait
France,Muslim extremists,12,Kyrgyzstan
France,Muslim extremists,12,Lebanon
France,Muslim extremists,12,Libya
France,Muslim extremists,12,Maldives
France,Muslim extremists,12,Mali
France,Muslim extremists,12,Mozambique
France,Muslim extremists,12,Myanmar
France,Muslim extremists,12,Netherlands
France,Muslim extremists,12,Niger
France,Muslim extremists,12,Nigeria
France,Muslim extremists,12,Pakistan
France,Muslim extremists,12,Philippines
France,Muslim extremists,12,Russia
France,Muslim extremists,12,Saudi Arabia
France,Muslim extremists,12,Somalia
France,Muslim extremists,12,South Africa
France,Muslim extremists,12,Spain
France,Muslim extremists,12,Sri Lanka
France,Muslim extremists,12,Sudan
France,Muslim extremists,12,Switzerland
France,Muslim extremists,12,Syria
France,Muslim extremists,12,Tanzania
France,Muslim extremists,12,Thailand
France,Muslim extremists,12,Tunisia
France,Muslim extremists,12,Turkey
France,Muslim extremists,12,Ukraine
France,Muslim extremists,12,United Kingdom
France,Muslim extremists,12,United States
France,Muslim extremists,12,West Bank and Gaza Strip
France,Muslim extremists,12,Yemen
France,Neo-Nazi extremists,7,Germany
France,Neo-Nazi extremists,7,Italy
France,Neo-Nazi extremists,7,Netherlands
France,Neo-Nazi extremists,7,Norway
France,Neo-Nazi extremists,7,Poland
France,Neo-Nazi extremists,7,Portugal
France,Neo-Nazi extremists,7,Russia
France,Neo-Nazi extremists,7,Slovak Republic
France,Neo-Nazi extremists,7,Spain
France,Neo-Nazi extremists,7,Sweden
France,Neo-Nazi extremists,7,United Kingdom
France,Neo-Nazi extremists,7,United States
France,Neo-Nazi extremists,7,West Germany (FRG)
France,Neo-Nazi extremists,7,Yugoslavia
France,Palestinians,5,India
France,Palestinians,5,Israel
France,Palestinians,5,Italy
France,Palestinians,5,Jordan
France,Palestinians,5,Kuwait
France,Palestinians,5,Lebanon
France,Palestinians,5,Pakistan
France,Palestinians,5,Paraguay
France,Palestinians,5,Qatar
France,Palestinians,5,South Yemen
France,Palestinians,5,Spain
France,Palestinians,5,Syria
France,Palestinians,5,Turkey
France,Palestinians,5,United Arab Emirates
France,Palestinians,5,United Kingdom
France,Palestinians,5,United States
France,Palestinians,5,West Bank and Gaza Strip
France,Palestinians,5,West Germany (FRG)
France,Popular Front for the Liberation of Palestine PFLP,6,Greece
France,Popular Front for the Liberation of Palestine PFLP,6,Iran
France,Popular Front for the Liberation of Palestine PFLP,6,Israel
France,Popular Front for the Liberation of Palestine PFLP,6,Italy
France,Popular Front for the Liberation of Palestine PFLP,6,Jordan
France,Popular Front for the Liberation of Palestine PFLP,6,Kenya
France,Popular Front for the Liberation of Palestine PFLP,6,Kuwait
France,Popular Front for the Liberation of Palestine PFLP,6,Lebanon
France,Popular Front for the Liberation of Palestine PFLP,6,Netherlands
France,Popular Front for the Liberation of Palestine PFLP,6,South Yemen
France,Popular Front for the Liberation of Palestine PFLP,6,Switzerland
France,Popular Front for the Liberation of Palestine PFLP,6,Syria
France,Popular Front for the Liberation of Palestine PFLP,6,Turkey
France,Popular Front for the Liberation of Palestine PFLP,6,United Kingdom
France,Popular Front for the Liberation of Palestine PFLP,6,United States
France,Popular Front for the Liberation of Palestine PFLP,6,West Bank and Gaza Strip
France,Popular Front for the Liberation of Palestine PFLP,6,West Germany (FRG)
France,Right-wing extremists,6,Germany
France,Right-wing extremists,6,India
France,Right-wing extremists,6,Italy
France,Right-wing extremists,6,Jamaica
France,Right-wing extremists,6,Japan
France,Right-wing extremists,6,Netherlands
France,Right-wing extremists,6,Nicaragua
France,Right-wing extremists,6,Norway
France,Right-wing extremists,6,Russia
France,Right-wing extremists,6,Slovak Republic
France,Right-wing extremists,6,South Africa
France,Right-wing extremists,6,Spain
